count,first_name,last_name,salary,from_date,title
17923,Lalit,Segond,101547,1997-09-12,Staff
17923,Arto,Wallrath,88473,1997-09-12,Staff
17923,Genevieve,Ranum,66257,1997-09-12,Staff
15562,Vasilis,Cronan,84634,1997-09-12,Senior Staff
15562,Minghong,Schauser,53288,1997-09-11,Senior Staff
15562,Sanjiv,Wolniewicz,77139,1997-09-11,Senior Staff
15562,Anoosh,Krohm,96657,1997-09-11,Senior Staff
17923,Christoper,Constantine,78382,1997-09-11,Staff
15562,Moni,Theuretzbacher,47240,1997-09-11,Senior Staff
15562,Hatem,Demos,72901,1997-09-11,Senior Staff
15562,Jianhui,Chinin,61476,1997-09-11,Senior Staff
19255,Jianhao,Coullard,53789,1997-09-11,Engineer
16433,Fai,Francisci,68964,1997-09-11,Senior Engineer
19255,Boaz,Rullman,79812,1997-09-11,Engineer
16433,Parto,Curless,67380,1997-09-11,Senior Engineer
16433,Weidon,Murillo,49979,1997-09-11,Senior Engineer
19255,Subhada,Zlotek,48811,1997-09-11,Engineer
19255,Mohamadou,Perelgut,85059,1997-09-10,Engineer
16433,Manohar,Takkinen,62437,1997-09-10,Senior Engineer
16433,Weidon,Serna,87448,1997-09-10,Senior Engineer
19255,Rimon,Harllee,48216,1997-09-10,Engineer
19255,Munehiko,Rando,69722,1997-09-10,Engineer
19255,Aksel,Conia,64803,1997-09-10,Engineer
2568,Valery,Stroustrup,88972,1997-09-10,Assistant Engineer
16433,Karoline,Alameldin,83835,1997-09-10,Senior Engineer
19255,Ulises,Gien,95675,1997-09-10,Engineer
2568,Zhenbing,Streit,63213,1997-09-10,Assistant Engineer
19255,Ramzi,Feldmann,97638,1997-09-10,Engineer
15562,Koichi,Billawala,82203,1997-09-10,Senior Staff
15562,Zita,Juneja,61034,1997-09-10,Senior Staff
15562,Niclas,Chaudhuri,42090,1997-09-10,Senior Staff
15562,Behnaam,Biron,66867,1997-09-10,Senior Staff
15562,Vatsa,Bael,44621,1997-09-10,Senior Staff
15562,Shigeichiro,Lagarias,77783,1997-09-10,Senior Staff
15562,Bader,Conia,51925,1997-09-10,Senior Staff
15562,Kerhong,Lalonde,89819,1997-09-10,Senior Staff
17923,Shigehiro,Siegrist,79200,1997-09-10,Staff
17923,Srinidhi,Kossowski,56175,1997-09-10,Staff
15562,Tran,Cannata,78660,1997-09-10,Senior Staff
17923,Xiaoqiang,Negoita,84086,1997-09-09,Staff
15562,Moty,Castellani,69891,1997-09-09,Senior Staff
15562,Kazuhide,Marsiglia,61329,1997-09-09,Senior Staff
15562,Rasikan,Luit,82632,1997-09-09,Senior Staff
17923,Hirochika,Katiyar,49687,1997-09-09,Staff
17923,Qiwen,Sudkamp,87457,1997-09-09,Staff
17923,Dharmaraja,Matzov,86315,1997-09-09,Staff
19255,Kamakshi,Bernardinello,84730,1997-09-09,Engineer
19255,Xiaoshan,Przulj,69476,1997-09-09,Engineer
16433,Shaibal,Kowalchuk,43633,1997-09-09,Senior Engineer
19255,Feipei,Rohrbach,65235,1997-09-09,Engineer
2568,Christfried,Anily,59809,1997-09-09,Assistant Engineer
2568,Ziyad,Suppi,89227,1997-09-09,Assistant Engineer
19255,Tonia,Shobatake,51028,1997-09-08,Engineer
16433,Jahangir,Barinka,64697,1997-09-08,Senior Engineer
2568,Subhankar,Perfilyeva,41053,1997-09-08,Assistant Engineer
19255,Torsten,Caine,66770,1997-09-08,Engineer
2568,Ziya,Bennet,72720,1997-09-08,Assistant Engineer
16433,Cordelia,Varley,48169,1997-09-08,Senior Engineer
19255,Mary,Ruemmler,93118,1997-09-08,Engineer
19255,Ioana,Gelosh,44152,1997-09-08,Engineer
16433,Debaprosad,Lyonns,49989,1997-09-08,Senior Engineer
19255,Berhard,Sinitsyn,71640,1997-09-08,Engineer
19255,Naftaly,Barriga,52556,1997-09-08,Engineer
16433,Kristen,Munch,49760,1997-09-08,Senior Engineer
16433,Ronnie,Randi,65956,1997-09-08,Senior Engineer
19255,Adhemar,Taneja,88781,1997-09-08,Engineer
15562,Pramod,Wursthorn,44139,1997-09-08,Senior Staff
17923,Odysseas,Msuda,58512,1997-09-08,Staff
15562,Vincent,Orsini,63336,1997-09-07,Senior Staff
17923,Feixiong,Berstel,73517,1997-09-07,Staff
17923,Ennio,Crouzet,64424,1997-09-07,Staff
15562,Toshimo,Hennings,64277,1997-09-07,Senior Staff
15562,Jinpo,Jullig,46659,1997-09-07,Senior Staff
17923,Xiaoshan,DuCasse,57522,1997-09-07,Staff
17923,Masamitsu,Vecchi,41179,1997-09-07,Staff
17923,Sanjiv,Lupu,70639,1997-09-07,Staff
17923,Kazuhiko,Georgatos,57274,1997-09-07,Staff
15562,Kauko,Callaway,40127,1997-09-07,Senior Staff
15562,Subir,Ishibashi,71997,1997-09-07,Senior Staff
16433,Hitomi,Kriebel,47420,1997-09-07,Senior Engineer
19255,Kerhong,Greibach,43797,1997-09-07,Engineer
19255,Saddek,Danner,62891,1997-09-07,Engineer
16433,Tonny,Copas,75733,1997-09-07,Senior Engineer
19255,Hironobu,Zastre,76161,1997-09-07,Engineer
19255,Magdalena,Onuegbe,79695,1997-09-07,Engineer
2568,Heon,Calkin,79137,1997-09-07,Assistant Engineer
16433,Taisook,Gilg,96628,1997-09-07,Senior Engineer
16433,Dinah,Beilner,45689,1997-09-07,Senior Engineer
16433,Tetsurou,Barvinok,41249,1997-09-07,Senior Engineer
19255,Fumitake,Iivonen,70758,1997-09-06,Engineer
16433,Conrado,Prampolini,71912,1997-09-06,Senior Engineer
2568,Ingemar,Panangaden,63800,1997-09-06,Assistant Engineer
19255,Irene,Guenter,55101,1997-09-06,Engineer
19255,Bartek,Juneja,64051,1997-09-06,Engineer
16433,Toney,Riesenhuber,84332,1997-09-06,Senior Engineer
16433,Ipke,Goodrum,68330,1997-09-06,Senior Engineer
19255,Neven,Colorni,79608,1997-09-06,Engineer
19255,Hatim,Rindone,53093,1997-09-06,Engineer
16433,Chinhyun,Oberman,84429,1997-09-06,Senior Engineer
19255,Yuguang,Luck,67149,1997-09-06,Engineer
17923,Pintsang,Naudin,85131,1997-09-06,Staff
15562,Tzvetan,Speckmann,98060,1997-09-06,Senior Staff
17923,Mikhail,Flasterstein,97897,1997-09-06,Staff
17923,Elvis,Demos,67767,1997-09-06,Staff
15562,Hairong,Fargier,80129,1997-09-06,Senior Staff
15562,Moss,Maraist,65462,1997-09-06,Senior Staff
15562,Shigeo,Kulisch,74555,1997-09-05,Senior Staff
17923,Martial,Brookman,59888,1997-09-05,Staff
15562,Mitsuyuki,Wilharm,46614,1997-09-05,Senior Staff
19255,Mototsugu,Birrer,67107,1997-09-05,Engineer
16433,Vasiliy,Kropatsch,74352,1997-09-05,Senior Engineer
19255,Gila,McClure,54951,1997-09-05,Engineer
19255,Billur,Peyn,77678,1997-09-05,Engineer
16433,Wonhee,Manders,45391,1997-09-05,Senior Engineer
16433,Akeno,Ouhyoung,40733,1997-09-05,Senior Engineer
16433,Udo,Merle,65112,1997-09-04,Senior Engineer
19255,Odinaldo,Binding,58919,1997-09-04,Engineer
16433,Yunming,Petersohn,84843,1997-09-04,Senior Engineer
19255,Janche,Gecseg,55078,1997-09-04,Engineer
16433,Conor,Schauser,81607,1997-09-04,Senior Engineer
16433,Shao,Baalen,68438,1997-09-04,Senior Engineer
16433,Padma,Thebaut,66709,1997-09-04,Senior Engineer
2568,Aris,Biran,62370,1997-09-04,Assistant Engineer
16433,Anestis,Lagarias,68999,1997-09-04,Senior Engineer
2568,Maja,Rahier,51834,1997-09-04,Assistant Engineer
17923,Mandell,Negoita,83472,1997-09-04,Staff
17923,Morrie,Reistad,56942,1997-09-04,Staff
15562,Saeed,Ciolek,98286,1997-09-04,Senior Staff
17923,LiMin,Kambil,44812,1997-09-04,Staff
17923,Piyush,Swift,100822,1997-09-04,Staff
17923,Shigenori,Kusalik,56085,1997-09-04,Staff
17923,Hidefumi,Zaccaria,68655,1997-09-04,Staff
17923,Hailing,Kalorkoti,66464,1997-09-04,Staff
17923,Chandrasekaran,Vilarrasa,40343,1997-09-04,Staff
17923,Raimond,Servi,88384,1997-09-04,Staff
17923,Ziva,Bridgland,74658,1997-09-04,Staff
17923,Mang,Jonsson,82584,1997-09-03,Staff
17923,Ortrud,Gimarc,66174,1997-09-03,Staff
17923,Xinglin,Hambrick,77272,1997-09-03,Staff
17923,Denny,Miyakawa,70208,1997-09-03,Staff
17923,Kerryn,Coney,41785,1997-09-03,Staff
17923,Sugwoo,Anily,78004,1997-09-03,Staff
19255,Vivian,Delgrande,74512,1997-09-03,Engineer
16433,Zhiwei,Trachtenberg,75349,1997-09-03,Senior Engineer
19255,Miyeon,Verhoeff,74588,1997-09-03,Engineer
2568,Satyanarayana,Brendel,73754,1997-09-03,Assistant Engineer
16433,Gina,Zambonelli,82178,1997-09-03,Senior Engineer
16433,Jasminko,Cannata,83543,1997-09-02,Senior Engineer
19255,Babette,Sommer,45746,1997-09-02,Engineer
19255,Mahendra,Seuren,56484,1997-09-02,Engineer
19255,Gad,Gargeya,58500,1997-09-02,Engineer
19255,Margareta,Schaad,70134,1997-09-02,Engineer
19255,Filipe,Ariola,74277,1997-09-02,Engineer
16433,Mingsen,Rodite,79588,1997-09-02,Senior Engineer
16433,Jianhua,Esteva,66372,1997-09-02,Senior Engineer
16433,Nikolaos,Fontan,48511,1997-09-02,Senior Engineer
16433,Mayuri,McAlpine,90003,1997-09-02,Senior Engineer
16433,Akemi,Fendler,78637,1997-09-02,Senior Engineer
2568,Sugwoo,Bressoud,85492,1997-09-02,Assistant Engineer
2566,Panayotis,Kalsbeek,78140,1997-09-02,Technique Leader
15562,Ortrud,Nastansky,57322,1997-09-02,Senior Staff
15562,Karlis,Pelc,86665,1997-09-02,Senior Staff
17923,Bedrich,Hambrick,43357,1997-09-02,Staff
17923,Diederik,Boissier,82842,1997-09-02,Staff
15562,Ennio,McAffer,49615,1997-09-02,Senior Staff
17923,Sergi,Luef,43977,1997-09-01,Staff
17923,Gil,Siksek,43836,1997-09-01,Staff
15562,Kristin,Lores,50537,1997-09-01,Senior Staff
15562,Trygve,Bael,51139,1997-09-01,Senior Staff
15562,Bilhanan,Bardell,62577,1997-09-01,Senior Staff
15562,Uzi,Piveteau,74120,1997-09-01,Senior Staff
17923,Hercules,Rosin,77005,1997-09-01,Staff
17923,Aemilian,Randt,83123,1997-09-01,Staff
16433,Xumin,Baek,100873,1997-09-01,Senior Engineer
19255,Shaowei,Selvestrel,51030,1997-09-01,Engineer
19255,Nahla,Gruenwald,63864,1997-09-01,Engineer
16433,Matt,Griswold,57369,1997-09-01,Senior Engineer
16433,Arunachalam,Salinas,57144,1997-09-01,Senior Engineer
16433,Reuven,Fargier,60435,1997-09-01,Senior Engineer
16433,Sverrir,Ghazalie,103435,1997-08-31,Senior Engineer
19255,Subhada,Kenevan,41950,1997-08-31,Engineer
19255,Gino,Rajala,44309,1997-08-31,Engineer
16433,Frederique,Pintelas,60931,1997-08-31,Senior Engineer
16433,Gilbert,Felcyn,69169,1997-08-31,Senior Engineer
16433,Jiang,Buchter,72313,1997-08-31,Senior Engineer
17923,Larisa,Garnick,87275,1997-08-31,Staff
17923,Lidong,Angelopoulos,72401,1997-08-31,Staff
17923,Arlette,Wrigley,61148,1997-08-31,Staff
17923,Waiman,Remmele,99385,1997-08-31,Staff
17923,Berni,Ranft,77111,1997-08-31,Staff
17923,Xuejun,Burnard,77279,1997-08-31,Staff
15562,Divier,Mamelak,74727,1997-08-31,Senior Staff
15562,Serenella,Lueh,44531,1997-08-31,Senior Staff
15562,Jaques,Ermel,83179,1997-08-31,Senior Staff
15562,Chriss,Fargier,89184,1997-08-31,Senior Staff
15562,Mingdong,Attimonelli,93133,1997-08-31,Senior Staff
15562,Make,Debuse,67743,1997-08-31,Senior Staff
15562,Ewing,Pettey,96586,1997-08-30,Senior Staff
15562,Leaf,Karner,59384,1997-08-30,Senior Staff
15562,Leszek,Pauthner,52390,1997-08-30,Senior Staff
17923,Mohammed,Hanratty,43985,1997-08-30,Staff
17923,Chenyi,Ozeri,48950,1997-08-30,Staff
17923,Angus,DuCasse,51747,1997-08-30,Staff
17923,Tooru,Velasco,42888,1997-08-30,Staff
15562,Basant,Giaccio,54467,1997-08-30,Senior Staff
15562,Roded,Spataro,57067,1997-08-30,Senior Staff
15562,Zita,Rodier,56706,1997-08-30,Senior Staff
16433,Torsten,Birke,43577,1997-08-30,Senior Engineer
19255,Karoline,Demian,57846,1997-08-30,Engineer
16433,Pohua,Rattan,93411,1997-08-30,Senior Engineer
19255,Yolla,Swist,44341,1997-08-30,Engineer
16433,Premal,Covnot,65233,1997-08-30,Senior Engineer
16433,Hausi,Rosiles,40502,1997-08-30,Senior Engineer
16433,Taizo,Czap,54573,1997-08-30,Senior Engineer
16433,Xiaopeng,Bauknecht,46687,1997-08-30,Senior Engineer
16433,Gilbert,Rajcani,51149,1997-08-29,Senior Engineer
19255,Huei,Luke,52289,1997-08-29,Engineer
19255,Jingling,Muniz,71653,1997-08-29,Engineer
19255,Ewing,Buescher,48790,1997-08-29,Engineer
16433,Kiyomitsu,Negoita,47676,1997-08-29,Senior Engineer
16433,Bojan,Dulin,59803,1997-08-29,Senior Engineer
19255,Nevio,Masamoto,47838,1997-08-29,Engineer
16433,Isaac,Rothe,69148,1997-08-29,Senior Engineer
16433,Ranan,Desikan,53308,1997-08-29,Senior Engineer
16433,Franziska,Narlikar,60917,1997-08-29,Senior Engineer
16433,Mamdouh,Llado,79015,1997-08-29,Senior Engineer
15562,Faiza,Majewski,84556,1997-08-29,Senior Staff
17923,Otmar,Arlazarov,43570,1997-08-29,Staff
17923,Kyoichi,Nyanchama,95706,1997-08-29,Staff
17923,Panayotis,Hiroyama,69248,1997-08-29,Staff
15562,Fumitaka,Conde,56713,1997-08-29,Senior Staff
15562,Emran,Pavlopoulou,51290,1997-08-29,Senior Staff
15562,Terresa,Gide,64436,1997-08-29,Senior Staff
17923,Paddy,Denti,42495,1997-08-29,Staff
2566,Kazuhiro,Armand,59705,1997-08-29,Technique Leader
2566,Jeanna,Berztiss,67528,1997-08-29,Technique Leader
16433,Pramod,Lueh,56470,1997-08-28,Senior Engineer
16433,Parke,Redmiles,45043,1997-08-28,Senior Engineer
16433,Kensyu,Brattka,94837,1997-08-28,Senior Engineer
15562,Arco,Zeidenstein,44310,1997-08-28,Senior Staff
15562,Djelloul,Guting,73581,1997-08-28,Senior Staff
17923,Weiyi,Bisiani,52528,1997-08-28,Staff
15562,Yongqiao,Crelier,68436,1997-08-27,Senior Staff
15562,Yucel,Kalafatis,68843,1997-08-27,Senior Staff
15562,Yinlin,Lunn,44774,1997-08-27,Senior Staff
15562,Maren,Hitomi,49629,1997-08-27,Senior Staff
17923,Guozhong,Baar,45291,1997-08-27,Staff
15562,Zito,Coors,78371,1997-08-27,Senior Staff
15562,Sailaja,Kuszyk,61025,1997-08-27,Senior Staff
16433,Akeno,Aseltine,72285,1997-08-27,Senior Engineer
19255,Xiaoqiu,Setia,53295,1997-08-27,Engineer
16433,Arra,Terlouw,46218,1997-08-27,Senior Engineer
16433,Kristin,Porotnikoff,67657,1997-08-27,Senior Engineer
16433,Youngkon,Baranowski,44318,1997-08-27,Senior Engineer
19255,Shim,Oppitz,47860,1997-08-27,Engineer
16433,Marl,Luit,87244,1997-08-27,Senior Engineer
16433,Zhiwei,Comyn,69964,1997-08-27,Senior Engineer
16433,Poornachandra,Candan,81087,1997-08-27,Senior Engineer
16433,Takahiro,Hainaut,86443,1997-08-27,Senior Engineer
16433,Vugranam,Huhdanpaa,55582,1997-08-27,Senior Engineer
16433,Jaihie,Back,69866,1997-08-27,Senior Engineer
19255,Adly,Koyama,44823,1997-08-27,Engineer
16433,Lokesh,Waterhouse,65828,1997-08-26,Senior Engineer
16433,Yuuichi,Gewali,42170,1997-08-26,Senior Engineer
16433,Hidefumi,Armand,65200,1997-08-26,Senior Engineer
19255,Siamak,Janocha,91462,1997-08-26,Engineer
19255,Bilhanan,Haldar,90031,1997-08-26,Engineer
2568,Lihong,Papsdorf,40439,1997-08-26,Assistant Engineer
16433,Bedir,Ossenbruggen,102159,1997-08-26,Senior Engineer
15562,Tse,Hopewell,77257,1997-08-26,Senior Staff
15562,Shuho,Leivant,41085,1997-08-26,Senior Staff
15562,Yoshinari,Skogmar,44579,1997-08-26,Senior Staff
15562,Yoshinari,Krider,63443,1997-08-26,Senior Staff
17923,Yurii,Cummings,78856,1997-08-26,Staff
17923,Sachin,Berstel,44239,1997-08-26,Staff
17923,Duri,Asser,59478,1997-08-26,Staff
15562,Parke,Malinowski,51797,1997-08-26,Senior Staff
15562,Adam,Waeselynck,51497,1997-08-26,Senior Staff
15562,Shmuel,Melichar,85859,1997-08-26,Senior Staff
15562,Chenye,Babb,75908,1997-08-26,Senior Staff
17923,Gererd,Schurmann,71784,1997-08-25,Staff
15562,Alois,Chinal,44366,1997-08-25,Senior Staff
17923,Weiyi,Glowinski,81935,1997-08-25,Staff
15562,Udo,Leijenhorst,50013,1997-08-25,Senior Staff
17923,Geoff,Trystram,52662,1997-08-25,Staff
15562,Mohan,Greibach,63552,1997-08-25,Senior Staff
17923,Odinaldo,Yetim,62064,1997-08-25,Staff
17923,Feixiong,Nyanchama,74278,1997-08-25,Staff
19255,Xiahua,Ernst,48205,1997-08-25,Engineer
16433,Dzung,Malinowski,88736,1997-08-25,Senior Engineer
16433,Marla,Imataki,97455,1997-08-25,Senior Engineer
16433,Berni,Oehlmann,77167,1997-08-25,Senior Engineer
16433,Yonghong,Swab,56295,1997-08-25,Senior Engineer
16433,Genevieve,McDermid,69569,1997-08-25,Senior Engineer
16433,Renee,Wrigley,77089,1997-08-25,Senior Engineer
16433,Taiji,Radwan,71139,1997-08-24,Senior Engineer
19255,Parke,Picco,45532,1997-08-24,Engineer
16433,Hugo,Colorni,43613,1997-08-24,Senior Engineer
19255,Steve,Paciorek,51782,1997-08-24,Engineer
16433,Hein,Sidhu,62093,1997-08-24,Senior Engineer
16433,Weiye,Burnard,53968,1997-08-24,Senior Engineer
19255,Tsutomu,Lanteri,42143,1997-08-24,Engineer
19255,Vivian,Pileggi,92775,1997-08-24,Engineer
19255,Kolar,Neiman,50823,1997-08-24,Engineer
19255,Saeed,Engberts,78711,1997-08-24,Engineer
16433,Marjo,Marchesini,54700,1997-08-24,Senior Engineer
2566,Zorica,Simmen,51288,1997-08-24,Technique Leader
2566,Kiyokazu,Schaad,79078,1997-08-24,Technique Leader
2566,Jaihie,Muniz,55770,1997-08-24,Technique Leader
17923,Raimond,Randi,58362,1997-08-24,Staff
17923,Erez,Arlazarov,70250,1997-08-24,Staff
17923,Hugh,Journel,83840,1997-08-24,Staff
17923,Branimir,Oppitz,90085,1997-08-24,Staff
17923,Yahiko,Oskamp,72062,1997-08-24,Staff
17923,Serif,Bashian,56128,1997-08-24,Staff
15562,Yuriy,Anido,64564,1997-08-24,Senior Staff
15562,Berthier,Ginesta,72384,1997-08-24,Senior Staff
17923,Huai,Pollock,97881,1997-08-24,Staff
17923,Kwun,Casley,85804,1997-08-23,Staff
17923,Geoff,Ibel,87759,1997-08-23,Staff
15562,Gao,Billingsley,62807,1997-08-23,Senior Staff
15562,Ottavia,Terwilliger,74340,1997-08-23,Senior Staff
17923,Mingsen,Cooley,56997,1997-08-23,Staff
15562,Makato,Melski,53492,1997-08-23,Senior Staff
16433,Ayakannu,McFarlin,63919,1997-08-23,Senior Engineer
16433,Kannan,Huhdanpaa,50406,1997-08-23,Senior Engineer
19255,Susuma,Dymetman,66706,1997-08-23,Engineer
16433,Vesna,Hiyoshi,74884,1997-08-23,Senior Engineer
16433,Francoise,Morton,104137,1997-08-23,Senior Engineer
19255,Minghong,Kavraki,94168,1997-08-23,Engineer
16433,Anestis,Perko,77553,1997-08-23,Senior Engineer
16433,Gudjon,Navazio,85632,1997-08-22,Senior Engineer
16433,Xudong,Marciano,61558,1997-08-22,Senior Engineer
16433,Khoa,Lamba,47405,1997-08-22,Senior Engineer
16433,Itzchak,Hatcliff,63022,1997-08-22,Senior Engineer
19255,Yahiko,Hagimont,64912,1997-08-22,Engineer
19255,Samphel,Marrevee,90246,1997-08-22,Engineer
19255,Nikolaus,Marchegay,65699,1997-08-22,Engineer
17923,Kazuhira,Lukaszewicz,94633,1997-08-22,Staff
17923,Aloke,Bernatsky,45605,1997-08-22,Staff
17923,Leucio,Cappelli,78469,1997-08-22,Staff
15562,Naftaly,Validov,41302,1997-08-22,Senior Staff
15562,Erez,Lally,56584,1997-08-22,Senior Staff
15562,Manu,Egerstedt,50308,1997-08-22,Senior Staff
15562,Gretta,Peron,46071,1997-08-22,Senior Staff
15562,Cheong,Gelosh,70526,1997-08-22,Senior Staff
15562,Shigenori,Serre,57107,1997-08-22,Senior Staff
17923,Chuanyi,Brandsma,90095,1997-08-22,Staff
2566,Eran,Doering,53421,1997-08-22,Technique Leader
16433,Jixiang,Gimarc,60381,1997-08-21,Senior Engineer
16433,Vesna,Ciolek,54102,1997-08-21,Senior Engineer
16433,Subir,Rajala,52627,1997-08-21,Senior Engineer
16433,Vesna,Eiter,77889,1997-08-21,Senior Engineer
16433,Arnd,Lanzelotte,67471,1997-08-21,Senior Engineer
16433,Yucai,Hertweck,85607,1997-08-21,Senior Engineer
16433,Giap,Koshino,77035,1997-08-21,Senior Engineer
2568,Laurentiu,Honiden,86798,1997-08-21,Assistant Engineer
15562,Amalendu,Lovengreen,50391,1997-08-21,Senior Staff
17923,Adas,Gecseg,56532,1997-08-21,Staff
17923,Giri,Lorys,81439,1997-08-21,Staff
17923,Zeydy,Viele,46887,1997-08-21,Staff
15562,Richara,Shobatake,69745,1997-08-21,Senior Staff
15562,Pradeep,Feldhoffer,67347,1997-08-21,Senior Staff
17923,Sampalli,Rosca,71964,1997-08-20,Staff
15562,Marsha,Vitiello,49795,1997-08-20,Senior Staff
15562,Josyula,Bierman,81320,1997-08-20,Senior Staff
15562,Miyeon,Lundstrom,76497,1997-08-20,Senior Staff
19255,Zhilian,Comyn,46940,1997-08-20,Engineer
19255,Yuriy,Christianini,51787,1997-08-20,Engineer
19255,Henk,Egerstedt,55012,1997-08-20,Engineer
19255,Marie,Marakhovsky,72162,1997-08-20,Engineer
16433,Uwe,Minakawa,40299,1997-08-20,Senior Engineer
19255,Mong,Nicolson,47170,1997-08-20,Engineer
16433,Ronghao,Perry,65326,1997-08-19,Senior Engineer
16433,Zeljko,Goldhammer,54057,1997-08-19,Senior Engineer
16433,Ortrun,Farrow,74917,1997-08-19,Senior Engineer
19255,Seshu,Baek,44855,1997-08-19,Engineer
16433,Chiradeep,Goodrum,46433,1997-08-19,Senior Engineer
16433,Sachio,Kuhnemann,44353,1997-08-19,Senior Engineer
16433,Fumitake,Siprelle,44687,1997-08-19,Senior Engineer
16433,Ioana,Pepe,64891,1997-08-19,Senior Engineer
16433,Denis,Schaad,58175,1997-08-19,Senior Engineer
19255,Shridhar,Baba,77748,1997-08-19,Engineer
2566,Arif,Terlouw,78557,1997-08-19,Technique Leader
15562,Heon,Jayawardene,71306,1997-08-19,Senior Staff
15562,Reinhard,Luders,73092,1997-08-19,Senior Staff
15562,Zeydy,Badr,55642,1997-08-19,Senior Staff
17923,Sorina,Crouzet,97180,1997-08-19,Staff
15562,Along,Sifakis,61985,1997-08-19,Senior Staff
17923,Diederik,Fujisaki,48826,1997-08-18,Staff
15562,Hongzue,Besselaar,94286,1997-08-18,Senior Staff
15562,Suvo,Bernick,79006,1997-08-18,Senior Staff
15562,Frazer,Hashii,90907,1997-08-18,Senior Staff
17923,Nishit,Melton,93218,1997-08-18,Staff
16433,Moti,Engelmann,41102,1997-08-18,Senior Engineer
16433,Berhard,Falck,75976,1997-08-18,Senior Engineer
16433,Gil,Streng,44825,1997-08-18,Senior Engineer
19255,Shichao,Perri,55883,1997-08-18,Engineer
19255,Shih,Kroha,42931,1997-08-18,Engineer
16433,Ramya,Dulay,41446,1997-08-18,Senior Engineer
16433,Ger,Alblas,67768,1997-08-18,Senior Engineer
19255,Rayond,Schahn,49355,1997-08-18,Engineer
16433,Annemarie,Kushner,70410,1997-08-18,Senior Engineer
19255,Caolyn,Baranowski,51973,1997-08-17,Engineer
16433,Yannis,Kleiser,84765,1997-08-17,Senior Engineer
19255,Arno,Spinelli,74581,1997-08-17,Engineer
16433,Tetsurou,Docker,55013,1997-08-17,Senior Engineer
16433,Alejandra,Menyhert,76763,1997-08-17,Senior Engineer
15562,Shai,Vanwelkenhuysen,61607,1997-08-17,Senior Staff
15562,Gretta,Bellmore,51893,1997-08-17,Senior Staff
15562,Tesuro,Gyimothy,50386,1997-08-17,Senior Staff
15562,Ute,Rossi,50975,1997-08-17,Senior Staff
15562,Matk,Rodiger,58521,1997-08-17,Senior Staff
17923,Mantis,Portugali,62975,1997-08-17,Staff
17923,Beshir,Raney,67583,1997-08-17,Staff
15562,Kersti,Schnelling,64624,1997-08-16,Senior Staff
15562,Garnet,Naudin,57529,1997-08-16,Senior Staff
15562,Goo,Warwick,86059,1997-08-16,Senior Staff
15562,Francoise,Hardjono,56540,1997-08-16,Senior Staff
15562,Koldo,Hebert,66575,1997-08-16,Senior Staff
17923,Lijie,Henseler,77733,1997-08-16,Staff
17923,Tadanori,Botman,41604,1997-08-16,Staff
15562,Amalendu,Kalorkoti,93109,1997-08-16,Senior Staff
19255,Elvia,Oberman,53889,1997-08-16,Engineer
19255,Syozo,Seghrouchni,77648,1997-08-16,Engineer
2568,Yongmao,Fontet,66118,1997-08-16,Assistant Engineer
19255,Taisook,Murtagh,63034,1997-08-16,Engineer
19255,Barry,Manderick,71430,1997-08-16,Engineer
19255,Feixiong,Underwood,109260,1997-08-16,Engineer
16433,Constantino,Undy,55315,1997-08-16,Senior Engineer
16433,Marco,Lally,71722,1997-08-16,Senior Engineer
19255,Garnik,Sinitsyn,49785,1997-08-15,Engineer
16433,Pragnesh,Lovengreen,81414,1997-08-15,Senior Engineer
16433,Mihalis,Meriste,45990,1997-08-15,Senior Engineer
16433,Yishay,Syrotiuk,40878,1997-08-15,Senior Engineer
